length;revenue;time
2669;21979215;0.21075725555419922
2670;21987450;0.2114734649658203
2671;21995685;0.21193623542785645
2672;22003920;0.21241331100463867
2673;22012155;0.212416410446167
2674;22020390;0.21250033378601074
2675;22028625;0.21217608451843262
2676;22036860;0.21236896514892578
2677;22045095;0.2127234935760498
2678;22053330;0.21260452270507812
2679;22061565;0.2128148078918457
2680;22069800;0.21308660507202148
2681;22078035;0.2129213809967041
2682;22086270;0.21361899375915527
2683;22094505;0.21383357048034668
2684;22102740;0.21395611763000488
2685;22110975;0.21427583694458008
2686;22119210;0.21472716331481934
2687;22127445;0.21489167213439941
2688;22135680;0.21482610702514648
2689;22143915;0.21494293212890625
2690;22152150;0.21486735343933105
2691;22160385;0.2151963710784912
2692;22168620;0.21638894081115723
2693;22176855;0.21558117866516113
2694;22185090;0.2157273292541504
2695;22193325;0.21528863906860352
2696;22201560;0.21593856811523438
2697;22209795;0.21585893630981445
2698;22218030;0.21576213836669922
2699;22226265;0.21717381477355957
2700;22234500;0.21676254272460938
2701;22242735;0.21870136260986328
2702;22250970;0.21743106842041016
2703;22259205;0.21768522262573242
2704;22267440;0.21851587295532227
2705;22275675;0.21781206130981445
2706;22283910;0.21652865409851074
2707;22292145;0.21696972846984863
2708;22300380;0.21726250648498535
2709;22308615;0.2173449993133545
2710;22316850;0.21767854690551758
2711;22325085;0.21833586692810059
2712;22333320;0.21813583374023438
2713;22341555;0.21813631057739258
2714;22349790;0.2208549976348877
2715;22358025;0.2191174030303955
2716;22366260;0.2187356948852539
2717;22374495;0.21897506713867188
2718;22382730;0.21884608268737793
2719;22390965;0.2194986343383789
2720;22399200;0.21998310089111328
2721;22407435;0.21970438957214355
2722;22415670;0.22034168243408203
2723;22423905;0.22025418281555176
2724;22432140;0.22028493881225586
2725;22440375;0.2207040786743164
2726;22448610;0.22061896324157715
2727;22456845;0.22118496894836426
2728;22465080;0.22204804420471191
2729;22473315;0.22182655334472656
2730;22481550;0.22151756286621094
2731;22489785;0.22113752365112305
2732;22498020;0.22118782997131348
2733;22506255;0.22110891342163086
2734;22514490;0.2218329906463623
2735;22522725;0.22168827056884766
2736;22530960;0.22216367721557617
2737;22539195;0.22263836860656738
2738;22547430;0.22257041931152344
2739;22555665;0.22406506538391113
2740;22563900;0.22307276725769043
2741;22572135;0.22420978546142578
2742;22580370;0.22317242622375488
2743;22588605;0.22264957427978516
2744;22596840;0.22379469871520996
2745;22605075;0.22617459297180176
2746;22613310;0.22616934776306152
2747;22621545;0.22585296630859375
2748;22629780;0.2267317771911621
2749;22638015;0.2261977195739746
2750;22646250;0.22655987739562988
2751;22654485;0.2269611358642578
2752;22662720;0.22737884521484375
2753;22670955;0.22719168663024902
2754;22679190;0.22747492790222168
2755;22687425;0.22612333297729492
2756;22695660;0.22529959678649902
2757;22703895;0.22555041313171387
2758;22712130;0.22644734382629395
2759;22720365;0.2297830581665039
2760;22728600;0.22821736335754395
2761;22736835;0.22698044776916504
2762;22745070;0.2279820442199707
2763;22753305;0.22830724716186523
2764;22761540;0.2272500991821289
2765;22769775;0.22819304466247559
2766;22778010;0.22818708419799805
2767;22786245;0.22894692420959473
2768;22794480;0.2280900478363037
2769;22802715;0.22895145416259766
2770;22810950;0.22864913940429688
2771;22819185;0.23101472854614258
2772;22827420;0.22852158546447754
2773;22835655;0.22881531715393066
2774;22843890;0.2294750213623047
2775;22852125;0.229583740234375
2776;22860360;0.22818279266357422
2777;22868595;0.2286820411682129
2778;22876830;0.22884106636047363
2779;22885065;0.22895216941833496
2780;22893300;0.22948765754699707
2781;22901535;0.2296590805053711
2782;22909770;0.22961831092834473
2783;22918005;0.23000025749206543
2784;22926240;0.23072218894958496
2785;22934475;0.2310471534729004
2786;22942710;0.23178887367248535
2787;22950945;0.23133373260498047
2788;22959180;0.2324981689453125
2789;22967415;0.2315354347229004
2790;22975650;0.23142528533935547
2791;22983885;0.23156213760375977
2792;22992120;0.23275041580200195
2793;23000355;0.23171210289001465
2794;23008590;0.234710693359375
2795;23016825;0.23308491706848145
2796;23025060;0.23371434211730957
2797;23033295;0.23355412483215332
2798;23041530;0.23253321647644043
2799;23049765;0.2337181568145752
2800;23058000;0.2345869541168213
2801;23066235;0.23408913612365723
2802;23074470;0.23407340049743652
2803;23082705;0.23422718048095703
2804;23090940;0.23388075828552246
2805;23099175;0.234771728515625
2806;23107410;0.2346053123474121
2807;23115645;0.23495030403137207
2808;23123880;0.2355785369873047
2809;23132115;0.23597097396850586
2810;23140350;0.23600292205810547
2811;23148585;0.23506975173950195
2812;23156820;0.23442602157592773
2813;23165055;0.23447060585021973
2814;23173290;0.23789620399475098
2815;23181525;0.23529815673828125
2816;23189760;0.23540973663330078
2817;23197995;0.23543500900268555
2818;23206230;0.23561644554138184
2819;23214465;0.23748517036437988
2820;23222700;0.2365400791168213
2821;23230935;0.2373216152191162
2822;23239170;0.23666691780090332
2823;23247405;0.2369062900543213
2824;23255640;0.23718738555908203
2825;23263875;0.2365736961364746
2826;23272110;0.2380657196044922
2827;23280345;0.23716425895690918
2828;23288580;0.23833227157592773
2829;23296815;0.2377941608428955
2830;23305050;0.2382493019104004
2831;23313285;0.23836278915405273
2832;23321520;0.23838543891906738
2833;23329755;0.2376408576965332
2834;23337990;0.23964977264404297
2835;23346225;0.2381763458251953
2836;23354460;0.23834490776062012
2837;23362695;0.23874473571777344
2838;23370930;0.23826336860656738
2839;23379165;0.2390270233154297
2840;23387400;0.2405710220336914
2841;23395635;0.23933672904968262
2842;23403870;0.23988819122314453
2843;23412105;0.2403717041015625
2844;23420340;0.24052143096923828
2845;23428575;0.2410142421722412
2846;23436810;0.24042129516601562
2847;23445045;0.24051594734191895
2848;23453280;0.24119257926940918
2849;23461515;0.24211955070495605
2850;23469750;0.2409038543701172
2851;23477985;0.2408740520477295
2852;23486220;0.24124789237976074
2853;23494455;0.24124598503112793
2854;23502690;0.24173784255981445
2855;23510925;0.24230575561523438
2856;23519160;0.24616432189941406
2857;23527395;0.2420036792755127
2858;23535630;0.2420506477355957
2859;23543865;0.2419445514678955
2860;23552100;0.24204492568969727
2861;23560335;0.24367332458496094
2862;23568570;0.24381256103515625
2863;23576805;0.24346590042114258
2864;23585040;0.24358153343200684
2865;23593275;0.24433445930480957
2866;23601510;0.24553442001342773
2867;23609745;0.24491429328918457
2868;23617980;0.24436664581298828
2869;23626215;0.243605375289917
2870;23634450;0.24428987503051758
2871;23642685;0.24890947341918945
2872;23650920;0.24516034126281738
2873;23659155;0.24520659446716309
2874;23667390;0.24501419067382812
2875;23675625;0.24752140045166016
2876;23683860;0.24712514877319336
2877;23692095;0.24598073959350586
2878;23700330;0.24683403968811035
2879;23708565;0.24683666229248047
2880;23716800;0.24587726593017578
2881;23725035;0.24631190299987793
2882;23733270;0.24753499031066895
2883;23741505;0.24712753295898438
2884;23749740;0.24781513214111328
2885;23757975;0.24793004989624023
2886;23766210;0.24801874160766602
2887;23774445;0.24807262420654297
2888;23782680;0.24843311309814453
2889;23790915;0.24855375289916992
2890;23799150;0.24983000755310059
2891;23807385;0.25006890296936035
2892;23815620;0.2617490291595459
2893;23823855;0.253695011138916
2894;23832090;0.25069713592529297
2895;23840325;0.24949240684509277
2896;23848560;0.24932050704956055
2897;23856795;0.2558865547180176
2898;23865030;0.2498776912689209
2899;23873265;0.25029492378234863
2900;23881500;0.2507634162902832
2901;23889735;0.2500267028808594
2902;23897970;0.2501349449157715
2903;23906205;0.25014638900756836
2904;23914440;0.2505526542663574
2905;23922675;0.2549405097961426
2906;23930910;0.25948166847229004
2907;23939145;0.25194263458251953
2908;23947380;0.25350522994995117
2909;23955615;0.25225329399108887
2910;23963850;0.25194811820983887
2911;23972085;0.2518272399902344
2912;23980320;0.25150060653686523
2913;23988555;0.2518618106842041
2914;23996790;0.2525053024291992
2915;24005025;0.2528548240661621
2916;24013260;0.25309014320373535
2917;24021495;0.25511980056762695
2918;24029730;0.2558436393737793
2919;24037965;0.2540736198425293
2920;24046200;0.2538726329803467
2921;24054435;0.25373220443725586
2922;24062670;0.2538278102874756
2923;24070905;0.2549154758453369
2924;24079140;0.2540769577026367
2925;24087375;0.25627803802490234
2926;24095610;0.25383806228637695
2927;24103845;0.25467658042907715
2928;24112080;0.2539522647857666
2929;24120315;0.25372838973999023
2930;24128550;0.2549443244934082
2931;24136785;0.2539236545562744
2932;24145020;0.2538943290710449
2933;24153255;0.25441694259643555
2934;24161490;0.2546837329864502
2935;24169725;0.254774808883667
2936;24177960;0.2552809715270996
2937;24186195;0.25553035736083984
2938;24194430;0.2573821544647217
2939;24202665;0.26736879348754883
2940;24210900;0.25757288932800293
2941;24219135;0.25574493408203125
2942;24227370;0.2558329105377197
2943;24235605;0.25840187072753906
2944;24243840;0.2559998035430908
2945;24252075;0.25575876235961914
2946;24260310;0.2566189765930176
2947;24268545;0.2567310333251953
2948;24276780;0.2584817409515381
2949;24285015;0.25832104682922363
2950;24293250;0.25696420669555664
2951;24301485;0.25739240646362305
2952;24309720;0.2596321105957031
2953;24317955;0.25954174995422363
2954;24326190;0.25794267654418945
2955;24334425;0.2594637870788574
2956;24342660;0.25818324089050293
2957;24350895;0.2590327262878418
2958;24359130;0.25853443145751953
2959;24367365;0.2589528560638428
2960;24375600;0.2589879035949707
2961;24383835;0.25867223739624023
2962;24392070;0.2595221996307373
2963;24400305;0.2621581554412842
2964;24408540;0.2611255645751953
2965;24416775;0.26110148429870605
2966;24425010;0.2707531452178955
2967;24433245;0.26439619064331055
2968;24441480;0.2627556324005127
2969;24449715;0.26348042488098145
2970;24457950;0.262955904006958
2971;24466185;0.2661631107330322
2972;24474420;0.26488614082336426
2973;24482655;0.26430749893188477
2974;24490890;0.26568031311035156
2975;24499125;0.2640726566314697
2976;24507360;0.2659611701965332
2977;24515595;0.26546216011047363
2978;24523830;0.2653830051422119
2979;24532065;0.2647533416748047
2980;24540300;0.28851318359375
2981;24548535;0.3032991886138916
2982;24556770;0.2713470458984375
2983;24565005;0.2661125659942627
2984;24573240;0.26524901390075684
2985;24581475;0.26643896102905273
2986;24589710;0.26691603660583496
2987;24597945;0.2667500972747803
2988;24606180;0.2665421962738037
2989;24614415;0.26686668395996094
2990;24622650;0.2665727138519287
2991;24630885;0.26758313179016113
2992;24639120;0.2676670551300049
2993;24647355;0.2674376964569092
2994;24655590;0.26740145683288574
2995;24663825;0.2674553394317627
2996;24672060;0.2689368724822998
2997;24680295;0.26824140548706055
2998;24688530;0.26844096183776855
2999;24696765;0.26799607276916504
3000;24705000;0.26845288276672363
3001;24713235;0.2683408260345459
3002;24721470;0.27065467834472656
3003;24729705;0.271045446395874
3004;24737940;0.2686769962310791
3005;24746175;0.3212730884552002
3006;24754410;0.26859545707702637
3007;24762645;0.2692892551422119
3008;24770880;0.26891088485717773
3009;24779115;0.2691690921783447
3010;24787350;0.27004051208496094
3011;24795585;0.26923537254333496
3012;24803820;0.2691171169281006
3013;24812055;0.26970767974853516
3014;24820290;0.26985788345336914
3015;24828525;0.2708470821380615
3016;24836760;0.27076053619384766
3017;24844995;0.2704188823699951
3018;24853230;0.27069616317749023
3019;24861465;0.27129340171813965
3020;24869700;0.2711951732635498
3021;24877935;0.2714862823486328
3022;24886170;0.2710843086242676
3023;24894405;0.2712264060974121
3024;24902640;0.2709648609161377
3025;24910875;0.2715883255004883
3026;24919110;0.27161455154418945
3027;24927345;0.2728292942047119
3028;24935580;0.27205872535705566
3029;24943815;0.27268052101135254
3030;24952050;0.2729370594024658
3031;24960285;0.27277684211730957
3032;24968520;0.2747516632080078
3033;24976755;0.2739229202270508
3034;24984990;0.27278566360473633
3035;24993225;0.2732229232788086
3036;25001460;0.27289509773254395
3037;25009695;0.27443742752075195
3038;25017930;0.2792832851409912
3039;25026165;0.27344489097595215
3040;25034400;0.275388240814209
3041;25042635;0.27611470222473145
3042;25050870;0.2797672748565674
3043;25059105;0.2779567241668701
3044;25067340;0.2819793224334717
3045;25075575;0.28037548065185547
3046;25083810;0.28075146675109863
3047;25092045;0.28008317947387695
3048;25100280;0.28031182289123535
3049;25108515;0.2808051109313965
3050;25116750;0.28162503242492676
3051;25124985;0.2863445281982422
3052;25133220;0.2782163619995117
3053;25141455;0.2777273654937744
3054;25149690;0.27681732177734375
3055;25157925;0.2783384323120117
3056;25166160;0.2807190418243408
3057;25174395;0.27776074409484863
3058;25182630;0.278087854385376
3059;25190865;0.27898573875427246
3060;25199100;0.2788374423980713
3061;25207335;0.2798492908477783
3062;25215570;0.28156423568725586
3063;25223805;0.2812063694000244
3064;25232040;0.2814309597015381
3065;25240275;0.28167223930358887
3066;25248510;0.28330254554748535
3067;25256745;0.282789945602417
3068;25264980;0.28154420852661133
3069;25273215;0.28095173835754395
3070;25281450;0.2814469337463379
3071;25289685;0.2819814682006836
3072;25297920;0.2823750972747803
3073;25306155;0.28264689445495605
3074;25314390;0.2827181816101074
3075;25322625;0.2820005416870117
3076;25330860;0.28189849853515625
3077;25339095;0.28232908248901367
3078;25347330;0.2851085662841797
3079;25355565;0.2951815128326416
3080;25363800;0.2874598503112793
3081;25372035;0.2898578643798828
3082;25380270;0.28310322761535645
3083;25388505;0.2833843231201172
3084;25396740;0.2828483581542969
3085;25404975;0.2839064598083496
3086;25413210;0.2835876941680908
3087;25421445;0.2846393585205078
3088;25429680;0.2838625907897949
3089;25437915;0.2838311195373535
3090;25446150;0.2845592498779297
3091;25454385;0.2862522602081299
3092;25462620;0.2883286476135254
3093;25470855;0.28447723388671875
3094;25479090;0.2847254276275635
3095;25487325;0.28543663024902344
3096;25495560;0.2856416702270508
3097;25503795;0.28513169288635254
3098;25512030;0.2859225273132324
3099;25520265;0.29209399223327637
3100;25528500;0.2896442413330078
3101;25536735;0.28502941131591797
3102;25544970;0.2853260040283203
3103;25553205;0.28713178634643555
3104;25561440;0.2862050533294678
3105;25569675;0.28658032417297363
3106;25577910;0.2919120788574219
3107;25586145;0.2914235591888428
3108;25594380;0.2916111946105957
3109;25602615;0.2926950454711914
3110;25610850;0.2907431125640869
3111;25619085;0.2877936363220215
3112;25627320;0.28812122344970703
3113;25635555;0.2880074977874756
3114;25643790;0.28819847106933594
3115;25652025;0.2889127731323242
3116;25660260;0.28922104835510254
3117;25668495;0.28937768936157227
3118;25676730;0.2969698905944824
3119;25684965;0.2924811840057373
3120;25693200;0.2904503345489502
3121;25701435;0.2908644676208496
3122;25709670;0.29117560386657715
3123;25717905;0.29170894622802734
3124;25726140;0.29317355155944824
3125;25734375;0.29109668731689453
3126;25742610;0.29151415824890137
3127;25750845;0.2927403450012207
3128;25759080;0.2983672618865967
3129;25767315;0.3018302917480469
3130;25775550;0.2911403179168701
3131;25783785;0.2911672592163086
3132;25792020;0.29155826568603516
3133;25800255;0.2913963794708252
3134;25808490;0.29216885566711426
3135;25816725;0.2918202877044678
3136;25824960;0.2922048568725586
3137;25833195;0.29295969009399414
3138;25841430;0.2930734157562256
3139;25849665;0.2934556007385254
3140;25857900;0.29381585121154785
3141;25866135;0.29405903816223145
3142;25874370;0.2959880828857422
3143;25882605;0.2944817543029785
3144;25890840;0.2955458164215088
3145;25899075;0.30569911003112793
3146;25907310;0.2963721752166748
3147;25915545;0.2937479019165039
3148;25923780;0.294605016708374
3149;25932015;0.29508423805236816
3150;25940250;0.2962977886199951
3151;25948485;0.2953510284423828
3152;25956720;0.30086421966552734
3153;25964955;0.29703617095947266
3154;25973190;0.2981135845184326
3155;25981425;0.3002321720123291
3156;25989660;0.3009974956512451
3157;25997895;0.29973769187927246
3158;26006130;0.2962675094604492
3159;26014365;0.2965848445892334
3160;26022600;0.2986733913421631
3161;26030835;0.29696106910705566
3162;26039070;0.2975742816925049
3163;26047305;0.2989976406097412
3164;26055540;0.30177903175354004
3165;26063775;0.29925107955932617
3166;26072010;0.29947519302368164
3167;26080245;0.298980712890625
3168;26088480;0.299515962600708
3169;26096715;0.29935503005981445
3170;26104950;0.2999715805053711
3171;26113185;0.301271915435791
3172;26121420;0.29965972900390625
3173;26129655;0.3008108139038086
3174;26137890;0.3040454387664795
3175;26146125;0.30207180976867676
3176;26154360;0.29961466789245605
3177;26162595;0.30054712295532227
3178;26170830;0.30082201957702637
3179;26179065;0.3002152442932129
3180;26187300;0.3002309799194336
3181;26195535;0.3005228042602539
3182;26203770;0.30052685737609863
3183;26212005;0.3008255958557129
3184;26220240;0.30033254623413086
3185;26228475;0.30370569229125977
3186;26236710;0.3025083541870117
3187;26244945;0.3008284568786621
3188;26253180;0.30207300186157227
3189;26261415;0.3016042709350586
3190;26269650;0.3024632930755615
3191;26277885;0.3029346466064453
3192;26286120;0.30232691764831543
3193;26294355;0.30286526679992676
3194;26302590;0.3053452968597412
3195;26310825;0.3035280704498291
3196;26319060;0.30274510383605957
3197;26327295;0.3032104969024658
3198;26335530;0.30350661277770996
3199;26343765;0.30356454849243164
3200;26352000;0.30414819717407227
3201;26360235;0.30475783348083496
3202;26368470;0.30449604988098145
3203;26376705;0.3044312000274658
3204;26384940;0.30477237701416016
3205;26393175;0.3046252727508545
3206;26401410;0.30604982376098633
3207;26409645;0.3085777759552002
3208;26417880;0.307053804397583
3209;26426115;0.3065664768218994
3210;26434350;0.30670738220214844
3211;26442585;0.30802083015441895
3212;26450820;0.3060636520385742
3213;26459055;0.30734729766845703
3214;26467290;0.3066370487213135
3215;26475525;0.3068208694458008
3216;26483760;0.31067991256713867
3217;26491995;0.30854272842407227
3218;26500230;0.30934953689575195
3219;26508465;0.3091151714324951
3220;26516700;0.3107011318206787
3221;26524935;0.31049203872680664
3222;26533170;0.30942416191101074
3223;26541405;0.31337809562683105
3224;26549640;0.315601110458374
3225;26557875;0.3085474967956543
3226;26566110;0.30969929695129395
3227;26574345;0.30968713760375977
3228;26582580;0.3109855651855469
3229;26590815;0.3116190433502197
3230;26599050;0.310474157333374
3231;26607285;0.3124120235443115
3232;26615520;0.3121914863586426
3233;26623755;0.3137505054473877
3234;26631990;0.31254148483276367
3235;26640225;0.31119728088378906
3236;26648460;0.310779333114624
3237;26656695;0.3117866516113281
3238;26664930;0.3123626708984375
3239;26673165;0.31255054473876953
3240;26681400;0.3117969036102295
3241;26689635;0.3131110668182373
3242;26697870;0.3129301071166992
3243;26706105;0.3125472068786621
3244;26714340;0.31296205520629883
3245;26722575;0.3125803470611572
3246;26730810;0.31287550926208496
3247;26739045;0.3143589496612549
3248;26747280;0.31443142890930176
3249;26755515;0.3150460720062256
3250;26763750;0.31616783142089844
3251;26771985;0.3131725788116455
3252;26780220;0.31421470642089844
3253;26788455;0.31555914878845215
3254;26796690;0.31551313400268555
3255;26804925;0.3189840316772461
3256;26813160;0.3200242519378662
3257;26821395;0.3212413787841797
3258;26829630;0.32050490379333496
3259;26837865;0.3208131790161133
3260;26846100;0.31940603256225586
3261;26854335;0.31805872917175293
3262;26862570;0.3162815570831299
3263;26870805;0.31549549102783203
3264;26879040;0.31696438789367676
3265;26887275;0.3172647953033447
3266;26895510;0.31770920753479004
3267;26903745;0.31811094284057617
3268;26911980;0.3191108703613281
3269;26920215;0.31824636459350586
3270;26928450;0.3174140453338623
3271;26936685;0.31726694107055664
3272;26944920;0.31995630264282227
3273;26953155;0.3186335563659668
3274;26961390;0.31835293769836426
3275;26969625;0.318134069442749
3276;26977860;0.3186521530151367
3277;26986095;0.31918859481811523
3278;26994330;0.31995344161987305
3279;27002565;0.3203127384185791
3280;27010800;0.3206160068511963
3281;27019035;0.3223867416381836
3282;27027270;0.3213808536529541
3283;27035505;0.321075439453125
3284;27043740;0.3241598606109619
3285;27051975;0.3336343765258789
3286;27060210;0.34140491485595703
3287;27068445;0.3236987590789795
3288;27076680;0.3235056400299072
3289;27084915;0.32182908058166504
3290;27093150;0.3208737373352051
3291;27101385;0.3200192451477051
3292;27109620;0.32117390632629395
3293;27117855;0.3202660083770752
3294;27126090;0.3210456371307373
3295;27134325;0.3217048645019531
3296;27142560;0.3211052417755127
3297;27150795;0.3211510181427002
3298;27159030;0.32242417335510254
3299;27167265;0.321774959564209
3300;27175500;0.3225553035736084
3301;27183735;0.32257843017578125
3302;27191970;0.3224208354949951
3303;27200205;0.32292819023132324
3304;27208440;0.3231849670410156
3305;27216675;0.3238816261291504
3306;27224910;0.3235294818878174
3307;27233145;0.3254709243774414
3308;27241380;0.32473158836364746
3309;27249615;0.32494616508483887
3310;27257850;0.3242526054382324
3311;27266085;0.3245415687561035
3312;27274320;0.3240799903869629
3313;27282555;0.32572293281555176
3314;27290790;0.3241844177246094
3315;27299025;0.3257145881652832
3316;27307260;0.3257017135620117
3317;27315495;0.3258028030395508
3318;27323730;0.32550883293151855
3319;27331965;0.32811665534973145
3320;27340200;0.32616472244262695
3321;27348435;0.327639102935791
3322;27356670;0.32628512382507324
3323;27364905;0.3271152973175049
3324;27373140;0.32713913917541504
3325;27381375;0.32663774490356445
3326;27389610;0.32700228691101074
3327;27397845;0.3271005153656006
3328;27406080;0.32713842391967773
3329;27414315;0.3277256488800049
3330;27422550;0.3275573253631592
3331;27430785;0.32789039611816406
3332;27439020;0.32802462577819824
3333;27447255;0.3287956714630127
3334;27455490;0.32854485511779785
3335;27463725;0.32851529121398926
3336;27471960;0.3378944396972656
3337;27480195;0.336317777633667
3338;27488430;0.3327178955078125
3339;27496665;0.3337693214416504
3340;27504900;0.3330354690551758
3341;27513135;0.33254051208496094
3342;27521370;0.3328287601470947
3343;27529605;0.3351287841796875
3344;27537840;0.3349647521972656
3345;27546075;0.33878469467163086
3346;27554310;0.33395814895629883
3347;27562545;0.33460140228271484
3348;27570780;0.33531951904296875
3349;27579015;0.33455443382263184
3350;27587250;0.3342268466949463
3351;27595485;0.3357818126678467
3352;27603720;0.33562636375427246
3353;27611955;0.33398962020874023
3354;27620190;0.33373045921325684
3355;27628425;0.3368103504180908
3356;27636660;0.336780309677124
3357;27644895;0.3361790180206299
3358;27653130;0.33820319175720215
3359;27661365;0.3381228446960449
3360;27669600;0.33863401412963867
3361;27677835;0.3377571105957031
3362;27686070;0.33939528465270996
3363;27694305;0.34137487411499023
3364;27702540;0.34145569801330566
3365;27710775;0.3422815799713135
3366;27719010;0.34397125244140625
3367;27727245;0.3375716209411621
3368;27735480;0.3372914791107178
3369;27743715;0.3384237289428711
3370;27751950;0.3398551940917969
3371;27760185;0.341627836227417
3372;27768420;0.34015774726867676
3373;27776655;0.3390474319458008
3374;27784890;0.33954906463623047
3375;27793125;0.3409879207611084
3376;27801360;0.3410489559173584
3377;27809595;0.34018564224243164
3378;27817830;0.3415253162384033
3379;27826065;0.34095144271850586
3380;27834300;0.34235262870788574
3381;27842535;0.3418571949005127
3382;27850770;0.3425261974334717
3383;27859005;0.3409266471862793
3384;27867240;0.3411378860473633
3385;27875475;0.3420567512512207
3386;27883710;0.3418855667114258
3387;27891945;0.34469151496887207
3388;27900180;0.3422117233276367
3389;27908415;0.3427715301513672
3390;27916650;0.34304094314575195
3391;27924885;0.3479905128479004
3392;27933120;0.3429543972015381
3393;27941355;0.34328150749206543
3394;27949590;0.34306859970092773
3395;27957825;0.3439218997955322
3396;27966060;0.34554386138916016
3397;27974295;0.34727048873901367
3398;27982530;0.3453524112701416
3399;27990765;0.3457813262939453
3400;27999000;0.34374141693115234
3401;28007235;0.3451361656188965
3402;28015470;0.34679245948791504
3403;28023705;0.34784507751464844
3404;28031940;0.34853506088256836
3405;28040175;0.3483765125274658
3406;28048410;0.35154247283935547
3407;28056645;0.3456227779388428
3408;28064880;0.3469362258911133
3409;28073115;0.3472723960876465
3410;28081350;0.34416890144348145
3411;28089585;0.3443303108215332
3412;28097820;0.3449063301086426
3413;28106055;0.34596776962280273
3414;28114290;0.34536290168762207
3415;28122525;0.34623265266418457
3416;28130760;0.3475911617279053
3417;28138995;0.34565162658691406
3418;28147230;0.3452181816101074
3419;28155465;0.34600353240966797
3420;28163700;0.34577059745788574
3421;28171935;0.3466970920562744
3422;28180170;0.34587550163269043
3423;28188405;0.3469812870025635
3424;28196640;0.34636950492858887
3425;28204875;0.3475058078765869
3426;28213110;0.3476555347442627
3427;28221345;0.34705591201782227
3428;28229580;0.34832191467285156
3429;28237815;0.3478977680206299
3430;28246050;0.3493778705596924
3431;28254285;0.34929990768432617
3432;28262520;0.3494913578033447
3433;28270755;0.3541092872619629
3434;28278990;0.3500173091888428
3435;28287225;0.349184513092041
3436;28295460;0.34923458099365234
3437;28303695;0.3518040180206299
3438;28311930;0.35027647018432617
3439;28320165;0.3548877239227295
3440;28328400;0.35135555267333984
3441;28336635;0.34998464584350586
3442;28344870;0.34915709495544434
3443;28353105;0.35003042221069336
3444;28361340;0.3502957820892334
3445;28369575;0.34963560104370117
3446;28377810;0.35236501693725586
3447;28386045;0.35657358169555664
3448;28394280;0.3602786064147949
3449;28402515;0.36603760719299316
3450;28410750;0.36128735542297363
3451;28418985;0.3558688163757324
3452;28427220;0.356475830078125
3453;28435455;0.3562889099121094
3454;28443690;0.36336803436279297
3455;28451925;0.36370038986206055
3456;28460160;0.3618195056915283
3457;28468395;0.3617672920227051
3458;28476630;0.3618288040161133
3459;28484865;0.3575718402862549
3460;28493100;0.35616087913513184
3461;28501335;0.359344482421875
3462;28509570;0.3592712879180908
3463;28517805;0.3573324680328369
3464;28526040;0.3573782444000244
3465;28534275;0.3577902317047119
3466;28542510;0.3598904609680176
3467;28550745;0.35800695419311523
3468;28558980;0.3579094409942627
3469;28567215;0.35742735862731934
3470;28575450;0.35788607597351074
3471;28583685;0.35822367668151855
3472;28591920;0.3586890697479248
3473;28600155;0.3601527214050293
3474;28608390;0.3615274429321289
3475;28616625;0.36249494552612305
3476;28624860;0.3621985912322998
3477;28633095;0.3610212802886963
3478;28641330;0.36069416999816895
3479;28649565;0.36035609245300293
3480;28657800;0.36074352264404297
3481;28666035;0.36145806312561035
3482;28674270;0.36091065406799316
3483;28682505;0.36212706565856934
3484;28690740;0.36205267906188965
3485;28698975;0.36168622970581055
3486;28707210;0.3625450134277344
3487;28715445;0.36237096786499023
3488;28723680;0.3631002902984619
3489;28731915;0.363861083984375
3490;28740150;0.40033841133117676
3491;28748385;0.42496418952941895
3492;28756620;0.3786129951477051
3493;28764855;0.36620068550109863
3494;28773090;0.36394357681274414
3495;28781325;0.3665046691894531
3496;28789560;0.366455078125
3497;28797795;0.36586785316467285
3498;28806030;0.36860179901123047
3499;28814265;0.36565065383911133
3500;28822500;0.36731791496276855
3501;28830735;0.36900830268859863
3502;28838970;0.3681173324584961
3503;28847205;0.36922121047973633
3504;28855440;0.36869120597839355
3505;28863675;0.3687732219696045
3506;28871910;0.36786961555480957
3507;28880145;0.36889100074768066
3508;28888380;0.36861157417297363
3509;28896615;0.3683195114135742
3510;28904850;0.36861109733581543
3511;28913085;0.3709251880645752
3512;28921320;0.3692915439605713
3513;28929555;0.37279653549194336
3514;28937790;0.36966681480407715
3515;28946025;0.3695068359375
3516;28954260;0.3710944652557373
3517;28962495;0.3701322078704834
3518;28970730;0.3746781349182129
3519;28978965;0.3701624870300293
3520;28987200;0.36884212493896484
3521;28995435;0.37607717514038086
3522;29003670;0.3695871829986572
3523;29011905;0.3701143264770508
3524;29020140;0.37210750579833984
3525;29028375;0.37170934677124023
3526;29036610;0.3714108467102051
3527;29044845;0.3720550537109375
3528;29053080;0.3724651336669922
3529;29061315;0.37401890754699707
3530;29069550;0.3740804195404053
3531;29077785;0.37645506858825684
3532;29086020;0.37340378761291504
3533;29094255;0.3726792335510254
3534;29102490;0.37352776527404785
3535;29110725;0.3740077018737793
3536;29118960;0.3740968704223633
3537;29127195;0.3733203411102295
3538;29135430;0.3741586208343506
3539;29143665;0.37563514709472656
3540;29151900;0.37595152854919434
3541;29160135;0.375032901763916
3542;29168370;0.3731372356414795
3543;29176605;0.374131441116333
3544;29184840;0.3743610382080078
